epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,train/d_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,val/d_loss,lr/pg0,lr/pg1,lr/pg2
14,1762.99,0.65519,4.18142,0.86865,0.67616,1.14635,0,0.86069,0.81119,0.90035,0.66347,0.80827,0.70414,0.74308,0.40836,0.68657,4.55062,0.88973,0.69071,1.13554,0,0.000687236,0.000687236,0.000687236
15,1886.13,0.65485,4.16977,0.86661,0.67356,1.14328,0,0.86998,0.80589,0.90022,0.66422,0.8108,0.70164,0.74564,0.41119,0.68626,4.53381,0.88364,0.68595,1.13603,0,0.000685211,0.000685211,0.000685211
16,2009.39,0.65539,4.15152,0.86558,0.67321,1.14512,0,0.8634,0.80899,0.89845,0.66464,0.80568,0.70576,0.74388,0.41392,0.68637,4.51064,0.88333,0.68863,1.13969,0,0.000683041,0.000683041,0.000683041
17,2132.98,0.65409,4.13739,0.86423,0.67121,1.14372,0,0.85975,0.81171,0.90001,0.66382,0.80476,0.7045,0.74172,0.41294,0.68507,4.50568,0.88621,0.68524,1.13763,0,0.000680726,0.000680726,0.000680726
18,2256.19,0.65332,4.13584,0.86229,0.67052,1.14255,0,0.86012,0.8093,0.89892,0.66394,0.80582,0.70493,0.74602,0.41756,0.68314,4.49391,0.87919,0.68788,1.13417,0,0.000678268,0.000678268,0.000678268
19,2379.48,0.65219,4.11732,0.86184,0.66813,1.14322,0,0.86271,0.80856,0.90008,0.66535,0.80422,0.70681,0.74662,0.41658,0.67964,4.47865,0.88144,0.6817,1.13054,0,0.000675668,0.000675668,0.000675668
20,2502.62,0.6525,4.10798,0.86024,0.66664,1.14215,0,0.85501,0.8136,0.8995,0.66536,0.80382,0.71143,0.74905,0.41855,0.68012,4.47168,0.88299,0.67893,1.12933,0,0.000672926,0.000672926,0.000672926
21,2626.44,0.65237,4.10065,0.85847,0.66666,1.14118,0,0.86447,0.80872,0.9008,0.6678,0.80709,0.70828,0.74622,0.41759,0.67925,4.45151,0.87661,0.67687,1.12946,0,0.000670044,0.000670044,0.000670044
22,2750.22,0.65135,4.08777,0.85794,0.66456,1.14097,0,0.86779,0.80762,0.90151,0.66813,0.81311,0.70734,0.74885,0.42073,0.67634,4.44846,0.87949,0.67942,1.12669,0,0.000667023,0.000667023,0.000667023
23,2873.26,0.65149,4.08338,0.85658,0.66321,1.14207,0,0.8653,0.80804,0.90086,0.66814,0.81063,0.70671,0.74866,0.42219,0.67715,4.43239,0.87669,0.67791,1.12633,0,0.000663864,0.000663864,0.000663864
24,2996.25,0.64976,4.07973,0.8558,0.66255,1.13996,0,0.86739,0.80836,0.90123,0.66863,0.811,0.70728,0.75058,0.42498,0.67647,4.41463,0.87551,0.67625,1.12597,0,0.00066057,0.00066057,0.00066057
25,3119.89,0.64966,4.05654,0.85378,0.6601,1.13849,0,0.8703,0.80746,0.90228,0.66914,0.81196,0.71237,0.75337,0.42525,0.67472,4.41776,0.87322,0.67147,1.12346,0,0.00065714,0.00065714,0.00065714
26,3243.48,0.64948,4.04284,0.85201,0.6607,1.13756,0,0.86503,0.81526,0.90306,0.66972,0.80706,0.70875,0.74982,0.42397,0.6762,4.41633,0.87286,0.67348,1.12497,0,0.000653578,0.000653578,0.000653578
27,3365.72,0.64871,4.0325,0.85237,0.65894,1.13715,0,0.86842,0.81255,0.90402,0.67012,0.8098,0.71064,0.75171,0.42509,0.67574,4.4081,0.87382,0.67232,1.12251,0,0.000649884,0.000649884,0.000649884
28,3489.03,0.64902,4.03224,0.85094,0.65954,1.13758,0,0.865,0.81439,0.90304,0.66958,0.8039,0.71831,0.75328,0.42536,0.67806,4.40424,0.87556,0.67094,1.12551,0,0.00064606,0.00064606,0.00064606
29,3611.68,0.64911,4.02254,0.85022,0.65735,1.13823,0,0.86249,0.81857,0.90375,0.67025,0.80688,0.71379,0.75299,0.42623,0.67785,4.40542,0.87466,0.67138,1.12564,0,0.000642107,0.000642107,0.000642107
30,3736.14,0.64749,4.01527,0.84961,0.65607,1.13675,0,0.86288,0.82084,0.90416,0.67027,0.80463,0.72276,0.75486,0.42642,0.67676,4.39552,0.87194,0.67107,1.12452,0,0.000638028,0.000638028,0.000638028
31,3859.7,0.64722,3.99321,0.84762,0.65463,1.13512,0,0.86511,0.81785,0.90385,0.6697,0.7986,0.72226,0.75402,0.42674,0.67709,4.38731,0.87061,0.66993,1.1246,0,0.000633824,0.000633824,0.000633824
32,3983.57,0.64724,3.98622,0.84638,0.65342,1.13576,0,0.86657,0.81628,0.90321,0.66957,0.80242,0.71631,0.75316,0.42745,0.67613,4.37743,0.87026,0.67084,1.12414,0,0.000629498,0.000629498,0.000629498
33,4109.15,0.64651,3.98047,0.846,0.65259,1.13364,0,0.86917,0.81533,0.90415,0.66925,0.79854,0.71804,0.75268,0.42759,0.67576,4.37689,0.8709,0.67027,1.12317,0,0.00062505,0.00062505,0.00062505
34,4232.56,0.64603,3.98224,0.84514,0.65259,1.13219,0,0.86571,0.81801,0.90371,0.66973,0.80601,0.71552,0.75297,0.42748,0.67595,4.36732,0.8714,0.66946,1.12317,0,0.000620483,0.000620483,0.000620483
35,4355.55,0.64691,3.97129,0.8438,0.65086,1.13268,0,0.86713,0.81549,0.90387,0.66948,0.80988,0.71474,0.75286,0.42838,0.67675,4.36338,0.87016,0.66873,1.12368,0,0.000615799,0.000615799,0.000615799
36,4478.65,0.64491,3.95733,0.84314,0.6498,1.13217,0,0.86817,0.81802,0.90445,0.66949,0.81126,0.7166,0.75539,0.42936,0.67659,4.35781,0.87,0.66717,1.12384,0,0.000611,0.000611,0.000611
37,4601.63,0.645,3.95456,0.84205,0.6493,1.13222,0,0.87076,0.81628,0.90466,0.66984,0.81123,0.72135,0.75881,0.42919,0.67666,4.35661,0.86926,0.66784,1.12378,0,0.000606088,0.000606088,0.000606088
38,4725,0.64508,3.93727,0.84131,0.64795,1.13168,0,0.87021,0.81549,0.90422,0.6699,0.81097,0.71928,0.75727,0.42928,0.67694,4.35216,0.86796,0.66672,1.1243,0,0.000601065,0.000601065,0.000601065
39,4848.34,0.6444,3.94339,0.84005,0.64884,1.13161,0,0.87047,0.81533,0.90428,0.67009,0.81096,0.71851,0.75704,0.42995,0.67642,4.35031,0.86781,0.66551,1.12423,0,0.000595933,0.000595933,0.000595933
40,4975.32,0.64174,3.91592,0.83805,0.64678,1.12867,0,0.87244,0.81508,0.90432,0.66992,0.80835,0.7193,0.75742,0.43008,0.67636,4.34692,0.86711,0.66516,1.12418,0,0.000590696,0.000590696,0.000590696
41,5099.08,0.64172,3.91156,0.83855,0.64354,1.12853,0,0.87252,0.81502,0.90436,0.67051,0.81118,0.71977,0.7581,0.43072,0.67639,4.3431,0.86665,0.66507,1.12453,0,0.000585354,0.000585354,0.000585354
42,5223.14,0.64273,3.91286,0.83768,0.64576,1.12962,0,0.87191,0.81518,0.90453,0.67062,0.80948,0.72261,0.75787,0.43077,0.67631,4.34213,0.8664,0.66491,1.12451,0,0.00057991,0.00057991,0.00057991
43,5347.86,0.64131,3.89833,0.83662,0.64404,1.12861,0,0.87216,0.81486,0.90504,0.67084,0.81414,0.7171,0.7566,0.43059,0.67614,4.33875,0.8659,0.66473,1.12453,0,0.000574367,0.000574367,0.000574367
44,5477.69,0.64161,3.9063,0.83587,0.64245,1.1282,0,0.87185,0.81403,0.9048,0.67101,0.81607,0.71647,0.75856,0.43081,0.67555,4.33751,0.8658,0.66399,1.12406,0,0.000568728,0.000568728,0.000568728
45,5606.77,0.63985,3.882,0.8338,0.64128,1.12642,0,0.87154,0.81387,0.90433,0.6712,0.81296,0.71631,0.75693,0.43079,0.67488,4.33491,0.86564,0.66413,1.12344,0,0.000562994,0.000562994,0.000562994
46,5731.22,0.64007,3.88199,0.83448,0.64164,1.12542,0,0.87116,0.81435,0.90482,0.67116,0.81242,0.71788,0.75688,0.43125,0.67485,4.33351,0.86557,0.66369,1.12358,0,0.000557168,0.000557168,0.000557168
47,5853.93,0.63996,3.86774,0.83369,0.64037,1.12496,0,0.87087,0.81407,0.90444,0.67094,0.81278,0.7182,0.75741,0.43158,0.67435,4.3314,0.86537,0.66323,1.123,0,0.000551252,0.000551252,0.000551252
48,5980.3,0.64005,3.86505,0.83269,0.63673,1.12469,0,0.86846,0.81596,0.90445,0.67085,0.81324,0.71911,0.75835,0.43199,0.67427,4.33035,0.86522,0.66273,1.12282,0,0.00054525,0.00054525,0.00054525
49,6104.33,0.63915,3.84766,0.83243,0.63773,1.12476,0,0.86804,0.81707,0.9047,0.67134,0.81532,0.71914,0.75873,0.43227,0.6743,4.32876,0.86519,0.6624,1.1229,0,0.000539164,0.000539164,0.000539164
50,6228.58,0.63855,3.83912,0.83151,0.63647,1.12463,0,0.8721,0.81407,0.90443,0.67129,0.81775,0.71647,0.75795,0.43262,0.67428,4.32867,0.86511,0.66193,1.12279,0,0.000532996,0.000532996,0.000532996
51,6352.81,0.63781,3.84148,0.82869,0.6373,1.12351,0,0.86986,0.81518,0.90471,0.67176,0.81786,0.71773,0.75833,0.4328,0.6742,4.32777,0.86528,0.66123,1.12262,0,0.00052675,0.00052675,0.00052675
52,6480,0.63751,3.83857,0.82911,0.63597,1.12399,0,0.86964,0.81495,0.90447,0.67199,0.81803,0.71851,0.75916,0.43329,0.6741,4.32758,0.86531,0.6612,1.12262,0,0.000520428,0.000520428,0.000520428
53,6604.54,0.63669,3.82032,0.82775,0.63289,1.12188,0,0.87059,0.81376,0.90471,0.67169,0.81889,0.71824,0.75968,0.43338,0.67412,4.32579,0.8651,0.66097,1.12262,0,0.000514032,0.000514032,0.000514032
54,6730.29,0.63624,3.81792,0.82797,0.63374,1.12124,0,0.87003,0.81502,0.90495,0.67169,0.81846,0.71773,0.75952,0.43365,0.67435,4.32444,0.86512,0.66077,1.12267,0,0.000507566,0.000507566,0.000507566
55,6855.71,0.63716,3.81092,0.82634,0.63154,1.12299,0,0.87099,0.81533,0.905,0.67153,0.81881,0.71725,0.75914,0.43364,0.67462,4.3233,0.86506,0.66087,1.12278,0,0.000501033,0.000501033,0.000501033
56,6979.52,0.63547,3.79809,0.82705,0.63184,1.12244,0,0.86987,0.81555,0.90524,0.67161,0.81908,0.71788,0.75999,0.43331,0.67465,4.32029,0.86491,0.6601,1.12273,0,0.000494434,0.000494434,0.000494434
57,7107.19,0.63529,3.79834,0.82539,0.63041,1.12236,0,0.8697,0.81549,0.90509,0.67104,0.81977,0.71836,0.76052,0.43364,0.67488,4.31962,0.86481,0.65988,1.12306,0,0.000487774,0.000487774,0.000487774
58,7229.93,0.63435,3.79176,0.82491,0.62905,1.1204,0,0.87209,0.8147,0.90534,0.67119,0.81858,0.71885,0.76049,0.43377,0.67506,4.31799,0.86483,0.65956,1.12319,0,0.000481055,0.000481055,0.000481055
59,7352.81,0.63446,3.778,0.8233,0.62867,1.12043,0,0.87088,0.8155,0.90548,0.67119,0.81834,0.7193,0.76093,0.43382,0.67527,4.31741,0.86502,0.65952,1.12333,0,0.00047428,0.00047428,0.00047428
60,7476.07,0.63323,3.77331,0.82381,0.62833,1.11903,0,0.8705,0.81628,0.90561,0.67137,0.81707,0.71883,0.75998,0.43365,0.67546,4.31616,0.86464,0.65925,1.12337,0,0.000467452,0.000467452,0.000467452
61,7599.1,0.63309,3.76918,0.82248,0.62741,1.12001,0,0.86917,0.81681,0.90577,0.67109,0.81726,0.71757,0.75981,0.43402,0.67523,4.31615,0.86439,0.6596,1.12315,0,0.000460574,0.000460574,0.000460574
62,7722.08,0.63169,3.75385,0.82079,0.6251,1.11742,0,0.8689,0.81697,0.90602,0.67133,0.81735,0.71725,0.7601,0.43409,0.67521,4.31759,0.86449,0.65948,1.1232,0,0.00045365,0.00045365,0.00045365
63,7845.24,0.63232,3.75413,0.82074,0.62426,1.1174,0,0.86773,0.81697,0.90616,0.67148,0.81643,0.7171,0.76016,0.4344,0.67547,4.31557,0.86422,0.65953,1.12336,0,0.000446681,0.000446681,0.000446681
64,7968.02,0.63192,3.73621,0.82056,0.62448,1.11646,0,0.86815,0.81722,0.90616,0.67148,0.81563,0.71678,0.76001,0.43442,0.67547,4.31572,0.86414,0.65917,1.12324,0,0.000439671,0.000439671,0.000439671
65,8091.08,0.63116,3.74518,0.82111,0.62562,1.11664,0,0.8708,0.81596,0.90604,0.67143,0.81575,0.71662,0.75915,0.4345,0.67549,4.31329,0.86398,0.6593,1.12308,0,0.000432624,0.000432624,0.000432624
66,8213.88,0.63081,3.73005,0.81884,0.62315,1.11635,0,0.86976,0.81581,0.90619,0.67156,0.81451,0.71773,0.75926,0.43474,0.67527,4.31138,0.864,0.65908,1.12306,0,0.000425541,0.000425541,0.000425541
67,8336.73,0.63065,3.71666,0.8185,0.62376,1.1159,0,0.86942,0.8155,0.90604,0.67148,0.8117,0.71977,0.75877,0.43464,0.6754,4.31119,0.86384,0.65877,1.12314,0,0.000418428,0.000418428,0.000418428
68,8460.73,0.6288,3.72001,0.81798,0.62109,1.11476,0,0.87077,0.8147,0.90621,0.67185,0.81203,0.72135,0.75907,0.43495,0.67515,4.31011,0.86368,0.65876,1.12268,0,0.000411285,0.000411285,0.000411285
69,8583.72,0.62839,3.71102,0.81786,0.62062,1.11422,0,0.87271,0.81234,0.90597,0.67153,0.81161,0.72072,0.75857,0.43489,0.67519,4.31046,0.86366,0.65864,1.12276,0,0.000404118,0.000404118,0.000404118
70,8706.78,0.62987,3.69314,0.81502,0.61895,1.11379,0,0.87315,0.81234,0.90602,0.67176,0.81107,0.72229,0.75962,0.43492,0.67507,4.30957,0.86341,0.6585,1.12247,0,0.000396928,0.000396928,0.000396928
71,8829.63,0.6291,3.69802,0.81484,0.61966,1.113,0,0.87265,0.8134,0.90621,0.67162,0.81062,0.72292,0.7591,0.43503,0.67552,4.30902,0.86321,0.65798,1.12287,0,0.000389719,0.000389719,0.000389719
72,8963.25,0.62717,3.68065,0.8137,0.61738,1.113,0,0.87337,0.81323,0.90601,0.67144,0.81063,0.72447,0.75958,0.43563,0.67548,4.30788,0.86306,0.65792,1.12282,0,0.000382494,0.000382494,0.000382494
73,9086.34,0.62745,3.68347,0.81415,0.61724,1.11325,0,0.87299,0.81371,0.90598,0.6713,0.81119,0.72355,0.76013,0.43533,0.67573,4.30769,0.86289,0.65819,1.12321,0,0.000375257,0.000375257,0.000375257
74,9209.69,0.62692,3.68627,0.8148,0.61694,1.11336,0,0.87379,0.8125,0.90611,0.67121,0.81409,0.72109,0.75949,0.4356,0.67585,4.30938,0.86262,0.65827,1.12333,0,0.00036801,0.00036801,0.00036801
75,9332.76,0.62747,3.66914,0.81127,0.61586,1.11196,0,0.87311,0.81355,0.90622,0.67134,0.81134,0.72292,0.75878,0.43585,0.67599,4.30693,0.86202,0.65796,1.12353,0,0.000360757,0.000360757,0.000360757
76,9457.17,0.62672,3.66421,0.81126,0.6149,1.11126,0,0.87092,0.8147,0.9062,0.67134,0.81215,0.72145,0.75934,0.43566,0.676,4.3063,0.86197,0.65751,1.12353,0,0.0003535,0.0003535,0.0003535
77,9580.98,0.62601,3.65635,0.8104,0.61478,1.10917,0,0.87063,0.81471,0.9062,0.67148,0.81185,0.72119,0.75895,0.43602,0.67565,4.30661,0.86187,0.65691,1.12315,0,0.000346243,0.000346243,0.000346243
78,9704.77,0.62495,3.65266,0.811,0.61268,1.11042,0,0.87081,0.81502,0.90609,0.67137,0.81083,0.72182,0.75876,0.43612,0.67557,4.30724,0.86171,0.65693,1.12303,0,0.00033899,0.00033899,0.00033899
79,9827.81,0.62413,3.64228,0.81004,0.61279,1.10924,0,0.87149,0.81455,0.90637,0.67147,0.81068,0.7204,0.75817,0.43607,0.67601,4.3088,0.86172,0.65663,1.12342,0,0.000331743,0.000331743,0.000331743
80,9950.7,0.62416,3.63252,0.81015,0.61102,1.10888,0,0.8723,0.81407,0.90625,0.67153,0.81165,0.72113,0.7584,0.43618,0.67616,4.30778,0.86176,0.65634,1.12345,0,0.000324506,0.000324506,0.000324506
