epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,train/d_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,val/d_loss,lr/pg0,lr/pg1,lr/pg2
11,2710.88,0.43637,2.83249,0.55304,0.45738,0.7374,2.13675,0.8581,0.78826,0.88092,0.62752,0.7921,0.67522,0.7053,0.36136,0.74735,4.99621,0.92772,0.77,1.21883,0,0.000692428,0.000692428,0.000692428
12,2956.85,0.4352,2.81472,0.55046,0.45676,0.7367,2.13716,0.85729,0.79377,0.8837,0.62986,0.78467,0.67396,0.70331,0.36108,0.74837,4.97965,0.92368,0.76609,1.2204,0,0.000690845,0.000690845,0.000690845
13,3203.06,0.43519,2.81045,0.55086,0.45629,0.73562,2.13804,0.86318,0.787,0.88395,0.63096,0.79657,0.67223,0.70756,0.36728,0.74511,4.97023,0.9254,0.76367,1.22198,0,0.000689114,0.000689114,0.000689114
14,3448.19,0.43412,2.80039,0.54834,0.45321,0.73489,2.1396,0.85618,0.79723,0.88604,0.63288,0.78385,0.67554,0.70409,0.36655,0.74554,4.94813,0.92112,0.75308,1.21298,0,0.000687236,0.000687236,0.000687236
15,3693.22,0.43304,2.7942,0.548,0.4521,0.73301,2.14092,0.85819,0.79361,0.88578,0.63375,0.79031,0.67695,0.70778,0.36672,0.74034,4.94051,0.92128,0.7562,1.20875,0,0.000685211,0.000685211,0.000685211
16,3939.7,0.43192,2.78216,0.54638,0.45063,0.73183,2.14327,0.85775,0.79172,0.88484,0.63556,0.78955,0.67821,0.71053,0.37045,0.73751,4.91727,0.91676,0.7539,1.20818,0,0.000683041,0.000683041,0.000683041
17,4184.87,0.43076,2.77221,0.54633,0.4482,0.73042,2.14347,0.86633,0.79177,0.88635,0.63744,0.7964,0.68105,0.71542,0.37595,0.7373,4.88837,0.9171,0.74965,1.20837,0,0.000680726,0.000680726,0.000680726
18,4429.8,0.42973,2.76345,0.54382,0.44708,0.72997,2.14571,0.85334,0.79833,0.88905,0.63703,0.79255,0.68446,0.71541,0.37731,0.73518,4.86315,0.9123,0.74719,1.2055,0,0.000678268,0.000678268,0.000678268
19,4674.23,0.42934,2.75179,0.54292,0.44608,0.73044,2.14918,0.85685,0.80288,0.888,0.63872,0.80126,0.68215,0.71746,0.37849,0.7342,4.85005,0.9111,0.73902,1.20391,0,0.000675668,0.000675668,0.000675668
20,4917.88,0.42838,2.74628,0.54227,0.44387,0.72769,2.15013,0.8704,0.79723,0.88979,0.63985,0.79304,0.68407,0.71508,0.3782,0.7328,4.85188,0.90977,0.74085,1.20234,0,0.000672926,0.000672926,0.000672926
21,5157.95,0.4285,2.73647,0.54151,0.44323,0.72794,2.15306,0.86307,0.79383,0.89056,0.64368,0.80062,0.68829,0.72292,0.3828,0.72835,4.82834,0.90681,0.73471,1.19762,0,0.000670044,0.000670044,0.000670044
22,5402.5,0.42723,2.72397,0.54057,0.44235,0.7268,2.15369,0.85712,0.80652,0.89128,0.64349,0.79862,0.68876,0.72042,0.38425,0.7284,4.82188,0.90763,0.73319,1.19844,0,0.000667023,0.000667023,0.000667023
23,5647.29,0.42702,2.71982,0.53912,0.44065,0.72699,2.15852,0.86358,0.80327,0.89195,0.64526,0.80337,0.68356,0.72094,0.3846,0.72561,4.79826,0.90566,0.73013,1.19441,0,0.000663864,0.000663864,0.000663864
24,5892.15,0.42595,2.72003,0.53891,0.44025,0.72595,2.16052,0.85678,0.80808,0.89308,0.64632,0.79009,0.69081,0.7209,0.38499,0.72273,4.79857,0.90586,0.72821,1.18942,0,0.00066057,0.00066057,0.00066057
25,6136.7,0.42563,2.70457,0.53704,0.43745,0.7247,2.16183,0.86097,0.80557,0.89201,0.64585,0.80056,0.68942,0.72347,0.38632,0.7221,4.79714,0.9044,0.72694,1.18961,0,0.00065714,0.00065714,0.00065714
26,6381.5,0.4241,2.69381,0.53538,0.43637,0.7232,2.16396,0.85825,0.80258,0.89192,0.64671,0.80288,0.68986,0.72309,0.38689,0.72128,4.78961,0.90297,0.72415,1.19023,0,0.000653578,0.000653578,0.000653578
27,6626.04,0.42385,2.68622,0.53521,0.43466,0.72398,2.16792,0.85504,0.8116,0.89265,0.64819,0.7974,0.6921,0.72419,0.38965,0.72146,4.76841,0.90184,0.72487,1.19134,0,0.000649884,0.000649884,0.000649884
28,6870.54,0.42411,2.68655,0.53527,0.43371,0.72273,2.17143,0.85606,0.80989,0.89333,0.64749,0.8026,0.68923,0.72445,0.3897,0.7221,4.76236,0.90077,0.72078,1.19007,0,0.00064606,0.00064606,0.00064606
29,7114.38,0.42358,2.67084,0.53355,0.43433,0.72295,2.17458,0.85563,0.808,0.89395,0.64827,0.80181,0.6897,0.72437,0.38999,0.72084,4.74742,0.90011,0.71931,1.18955,0,0.000642107,0.000642107,0.000642107
30,7358.83,0.4219,2.66977,0.53295,0.43219,0.72157,2.17704,0.85927,0.80458,0.89397,0.64806,0.80568,0.68624,0.72408,0.39107,0.72081,4.74823,0.90076,0.71966,1.18897,0,0.000638028,0.000638028,0.000638028
31,7605.69,0.42108,2.65616,0.5319,0.43164,0.72127,2.17864,0.863,0.80431,0.89428,0.64808,0.79761,0.68986,0.72296,0.39169,0.72001,4.74816,0.90065,0.71952,1.18933,0,0.000633824,0.000633824,0.000633824
32,7851.83,0.42094,2.65103,0.53163,0.43007,0.72083,2.18217,0.86777,0.80211,0.89442,0.64872,0.80117,0.68813,0.72235,0.39133,0.71974,4.74551,0.90006,0.71897,1.1891,0,0.000629498,0.000629498,0.000629498
33,8093.78,0.42023,2.64499,0.53009,0.4293,0.72015,2.18447,0.87027,0.79912,0.89444,0.64892,0.80032,0.69093,0.72433,0.39291,0.71921,4.73661,0.89901,0.71755,1.18892,0,0.00062505,0.00062505,0.00062505
34,8340.53,0.41946,2.64133,0.52986,0.42838,0.71931,2.18814,0.86622,0.80022,0.8941,0.64988,0.80415,0.69081,0.72658,0.39408,0.71901,4.72936,0.89792,0.71635,1.18891,0,0.000620483,0.000620483,0.000620483
35,8586.39,0.41893,2.6313,0.52903,0.42758,0.7184,2.19094,0.86585,0.80274,0.89473,0.65043,0.80397,0.69345,0.72493,0.39377,0.71913,4.72153,0.89755,0.7165,1.18913,0,0.000615799,0.000615799,0.000615799
36,8831.38,0.41852,2.62659,0.5286,0.42611,0.71794,2.19382,0.86865,0.80242,0.89555,0.65062,0.79838,0.69773,0.72582,0.39473,0.71878,4.71703,0.89734,0.71517,1.18881,0,0.000611,0.000611,0.000611
37,9073.03,0.41799,2.62552,0.528,0.42591,0.71699,2.19773,0.87035,0.80107,0.89538,0.65077,0.7996,0.69472,0.72508,0.39515,0.71811,4.7141,0.89706,0.71485,1.18787,0,0.000606088,0.000606088,0.000606088
38,9314.47,0.41807,2.61218,0.52735,0.42497,0.7174,2.19636,0.87002,0.79981,0.89533,0.65074,0.79878,0.69695,0.72733,0.39552,0.71784,4.71008,0.89603,0.71375,1.18742,0,0.000601065,0.000601065,0.000601065
39,9555.85,0.41778,2.61527,0.52699,0.42425,0.71714,2.19601,0.8702,0.80038,0.89538,0.65132,0.79885,0.69726,0.72784,0.39586,0.7169,4.70813,0.89552,0.7134,1.18626,0,0.000595933,0.000595933,0.000595933
40,9796.9,0.41674,2.59607,0.52484,0.42249,0.71612,2.19437,0.86971,0.80116,0.8955,0.65159,0.80166,0.69487,0.72727,0.39574,0.71638,4.70563,0.8951,0.71313,1.1855,0,0.000590696,0.000590696,0.000590696
41,10037.9,0.41634,2.59283,0.5259,0.42155,0.71498,2.19324,0.87092,0.80101,0.89552,0.65173,0.80221,0.69661,0.72688,0.39567,0.71627,4.70381,0.89465,0.7121,1.18548,0,0.000585354,0.000585354,0.000585354
42,10279.7,0.41664,2.59267,0.52432,0.42158,0.71629,2.19319,0.86921,0.80179,0.8956,0.65136,0.80247,0.69391,0.7264,0.39622,0.71629,4.70005,0.8945,0.71112,1.18555,0,0.00057991,0.00057991,0.00057991
