epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,train/d_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,val/d_loss,lr/pg0,lr/pg1,lr/pg2
21,4895.71,0.39093,3.09562,0.62874,0.43935,0.72039,1.62036,0.85091,0.81344,0.89491,0.64827,0.79902,0.69679,0.7361,0.39906,0.65641,5.2103,1.03518,0.71709,1.17453,0,0.000271381,0.000271381,0.000271381
22,5134.33,0.39128,3.09019,0.6278,0.44025,0.72046,1.62616,0.85595,0.80793,0.89411,0.64796,0.78719,0.70435,0.73303,0.39985,0.65519,5.20918,1.03671,0.71721,1.1758,0,0.000268555,0.000268555,0.000268555
23,5367.16,0.39141,3.08839,0.62807,0.43893,0.72143,1.63146,0.86026,0.80447,0.89392,0.64781,0.79432,0.69868,0.73267,0.39988,0.65529,5.20465,1.03333,0.71847,1.17699,0,0.000265611,0.000265611,0.000265611
24,5598.65,0.39114,3.08846,0.62769,0.4399,0.72176,1.63823,0.84849,0.81462,0.89453,0.64878,0.80423,0.69525,0.7364,0.40036,0.65537,5.19394,1.03038,0.71768,1.17638,0,0.000262554,0.000262554,0.000262554
25,5836.6,0.39127,3.07901,0.62692,0.4383,0.72064,1.6446,0.84833,0.81542,0.89455,0.64839,0.80039,0.69395,0.73404,0.40051,0.65502,5.19598,1.03117,0.71568,1.17458,0,0.000259386,0.000259386,0.000259386
26,6063.74,0.39091,3.07036,0.62683,0.43813,0.71976,1.64436,0.85089,0.8139,0.8955,0.64917,0.79537,0.69742,0.73392,0.40096,0.65474,5.19088,1.03122,0.71657,1.17454,0,0.00025611,0.00025611,0.00025611
27,6297.12,0.39076,3.07719,0.62775,0.43902,0.71972,1.64521,0.85002,0.81596,0.89557,0.64933,0.80326,0.69695,0.73406,0.40101,0.65454,5.19191,1.02959,0.71534,1.17551,0,0.000252729,0.000252729,0.000252729
28,6528.2,0.39019,3.07694,0.62716,0.43755,0.72024,1.64492,0.85993,0.80998,0.89612,0.64957,0.79497,0.69894,0.73172,0.40088,0.65475,5.18173,1.02976,0.712,1.17465,0,0.000249248,0.000249248,0.000249248
29,6750.81,0.39116,3.07599,0.62611,0.43738,0.72015,1.64509,0.85433,0.81061,0.89554,0.65004,0.80502,0.69093,0.73086,0.40121,0.65408,5.1915,1.03014,0.71208,1.17359,0,0.000245668,0.000245668,0.000245668
30,6970.9,0.39065,3.07132,0.62525,0.4378,0.72027,1.64617,0.85611,0.81207,0.89545,0.64984,0.80048,0.69301,0.7322,0.40232,0.65344,5.18207,1.02949,0.71218,1.1731,0,0.000241994,0.000241994,0.000241994
31,7188.83,0.39032,3.06332,0.62463,0.43727,0.72043,1.64727,0.85873,0.80856,0.89514,0.65003,0.79937,0.69332,0.73211,0.40413,0.65286,5.18029,1.02996,0.71201,1.17329,0,0.00023823,0.00023823,0.00023823
32,7407.73,0.38982,3.05599,0.62491,0.43493,0.71873,1.6483,0.85879,0.80746,0.89548,0.65014,0.79886,0.6949,0.73254,0.40387,0.65276,5.17472,1.03018,0.71139,1.17317,0,0.000234378,0.000234378,0.000234378
33,7642.91,0.39,3.06414,0.62387,0.43637,0.72007,1.64762,0.86282,0.80503,0.89578,0.65043,0.79681,0.69805,0.7338,0.40427,0.65287,5.17197,1.02963,0.7104,1.17379,0,0.000230444,0.000230444,0.000230444
34,7874.45,0.38979,3.05783,0.62368,0.43583,0.71845,1.64815,0.86006,0.80983,0.89615,0.65043,0.79296,0.69931,0.73295,0.40406,0.65311,5.16931,1.02892,0.71003,1.17331,0,0.00022643,0.00022643,0.00022643
35,8113.42,0.38967,3.05601,0.62347,0.43485,0.71799,1.64842,0.85963,0.80983,0.89617,0.65042,0.79689,0.69695,0.73315,0.40376,0.65274,5.16908,1.02875,0.71042,1.17289,0,0.000222341,0.000222341,0.000222341
36,8340.66,0.38909,3.04083,0.62225,0.43534,0.71797,1.64934,0.86095,0.80778,0.89595,0.65063,0.79547,0.69863,0.73364,0.40351,0.65303,5.16811,1.02881,0.71032,1.17337,0,0.00021818,0.00021818,0.00021818
37,8569.46,0.38934,3.05094,0.6229,0.43422,0.71787,1.64932,0.86192,0.80746,0.89574,0.65076,0.79688,0.69731,0.73379,0.40358,0.65315,5.16542,1.02861,0.70968,1.17356,0,0.000213953,0.000213953,0.000213953
38,8798.89,0.38918,3.04985,0.62291,0.43548,0.71802,1.65001,0.86092,0.80888,0.89604,0.65098,0.80112,0.69504,0.73496,0.40417,0.65267,5.16003,1.02792,0.70909,1.17311,0,0.000209663,0.000209663,0.000209663
39,9030.17,0.38873,3.04402,0.62235,0.43384,0.71923,1.65128,0.85608,0.81156,0.89596,0.65074,0.80218,0.69393,0.73465,0.40415,0.65272,5.16037,1.02771,0.70908,1.17337,0,0.000205313,0.000205313,0.000205313
40,9257.48,0.38928,3.02874,0.62123,0.43398,0.71837,1.65182,0.85549,0.81234,0.89591,0.65064,0.80269,0.69235,0.73477,0.40405,0.65243,5.15908,1.02728,0.70902,1.17294,0,0.00020091,0.00020091,0.00020091
41,9488.44,0.38896,3.04626,0.62055,0.43375,0.71845,1.65041,0.85466,0.81156,0.89588,0.651,0.80299,0.69171,0.73395,0.4039,0.65224,5.1572,1.0271,0.70866,1.17287,0,0.000196456,0.000196456,0.000196456
42,9716.21,0.38857,3.03117,0.62157,0.43363,0.71783,1.65079,0.85555,0.81093,0.89591,0.65071,0.80494,0.69238,0.73567,0.40421,0.65216,5.15661,1.02694,0.70921,1.17289,0,0.000191957,0.000191957,0.000191957
43,9939.98,0.38797,3.03106,0.62201,0.43335,0.71712,1.65092,0.85486,0.81014,0.89608,0.65092,0.80548,0.69297,0.73539,0.40441,0.65223,5.15529,1.02659,0.709,1.17304,0,0.000187416,0.000187416,0.000187416
44,10156.2,0.38686,3.02306,0.61957,0.43157,0.71693,1.6506,0.85484,0.80998,0.89609,0.65086,0.80253,0.69474,0.73598,0.4044,0.65222,5.15525,1.0267,0.70886,1.17321,0,0.000182839,0.000182839,0.000182839
45,10376,0.38701,3.03293,0.62011,0.43271,0.7179,1.65139,0.85523,0.81006,0.89607,0.65095,0.80367,0.69395,0.73604,0.40429,0.65216,5.15553,1.02654,0.70871,1.17317,0,0.000178229,0.000178229,0.000178229
46,10594.9,0.38769,3.02365,0.62021,0.43108,0.71784,1.65148,0.85403,0.8115,0.89608,0.65076,0.8066,0.69138,0.73641,0.40424,0.65213,5.15558,1.02653,0.70884,1.17332,0,0.000173592,0.000173592,0.000173592
47,10808.1,0.38745,3.01097,0.61916,0.43093,0.7173,1.65234,0.85309,0.81171,0.89607,0.65108,0.80255,0.69616,0.73678,0.40432,0.65218,5.15546,1.02636,0.70868,1.17341,0,0.000168931,0.000168931,0.000168931
48,11021.3,0.38792,3.0169,0.61982,0.43171,0.71753,1.65142,0.85335,0.81156,0.89612,0.6511,0.8012,0.69679,0.73668,0.4047,0.65236,5.15297,1.02622,0.70827,1.17351,0,0.000164252,0.000164252,0.000164252
49,11234.8,0.38756,3.01572,0.61822,0.43109,0.71704,1.65256,0.85146,0.81423,0.89622,0.65097,0.80088,0.69663,0.73631,0.40494,0.65246,5.15075,1.02585,0.7084,1.17349,0,0.000159559,0.000159559,0.000159559
50,11464.5,0.38761,3.02095,0.61963,0.43086,0.71695,1.65283,0.8506,0.81407,0.89609,0.65084,0.80033,0.69679,0.73577,0.40471,0.65238,5.15048,1.02575,0.70839,1.17346,0,0.000154857,0.000154857,0.000154857
51,11700.7,0.38765,3.01383,0.61847,0.43166,0.71831,1.65207,0.85192,0.81234,0.89606,0.65085,0.80055,0.69761,0.73656,0.40528,0.65237,5.14979,1.02565,0.7083,1.17342,0,0.00015015,0.00015015,0.00015015
52,11931.9,0.38682,3.00658,0.61849,0.42998,0.71711,1.65263,0.85208,0.81344,0.89623,0.65088,0.80981,0.68642,0.73535,0.40496,0.65239,5.14734,1.02561,0.70794,1.17347,0,0.000145443,0.000145443,0.000145443
53,12162.1,0.38647,3.00538,0.61723,0.43006,0.71644,1.65422,0.85154,0.8136,0.89616,0.65053,0.79935,0.69552,0.73483,0.405,0.65254,5.14772,1.0256,0.70796,1.17359,0,0.000140741,0.000140741,0.000140741
54,12391.8,0.38711,2.99787,0.61729,0.43028,0.71757,1.65368,0.85119,0.81407,0.89614,0.6509,0.81072,0.68719,0.73614,0.40538,0.65235,5.14687,1.02557,0.70781,1.17341,0,0.000136048,0.000136048,0.000136048
55,12621.6,0.38685,3.0155,0.61854,0.4301,0.71683,1.65355,0.8519,0.81407,0.89627,0.65096,0.81266,0.68703,0.7363,0.40504,0.65234,5.14709,1.02559,0.70791,1.17354,0,0.000131369,0.000131369,0.000131369
56,12851,0.3868,2.99901,0.61692,0.42902,0.71611,1.65385,0.85361,0.81242,0.89623,0.65094,0.81251,0.68703,0.73642,0.40511,0.6523,5.14628,1.02559,0.7077,1.17349,0,0.000126708,0.000126708,0.000126708
57,13081,0.38613,2.98855,0.61587,0.42887,0.71529,1.65489,0.85342,0.81208,0.89623,0.65096,0.81273,0.68734,0.73664,0.40517,0.65226,5.14445,1.02552,0.70724,1.17349,0,0.000122071,0.000122071,0.000122071
58,13314.3,0.38588,2.99522,0.61701,0.42848,0.71538,1.65573,0.85353,0.81219,0.89628,0.65118,0.81206,0.68844,0.73711,0.4054,0.6523,5.14377,1.02557,0.70745,1.17351,0,0.000117461,0.000117461,0.000117461
59,13545,0.38568,2.98382,0.61557,0.42864,0.71564,1.65548,0.85322,0.81203,0.89633,0.65095,0.81467,0.68718,0.73693,0.40525,0.65237,5.14266,1.0255,0.70711,1.17356,0,0.000112884,0.000112884,0.000112884
60,13771.4,0.38585,2.98596,0.61565,0.4275,0.71571,1.65405,0.85389,0.81239,0.89639,0.65102,0.81473,0.68671,0.73675,0.40534,0.65247,5.14098,1.02539,0.70686,1.17375,0,0.000108343,0.000108343,0.000108343
61,13996.8,0.38527,2.98805,0.61607,0.42662,0.71541,1.65616,0.85471,0.81219,0.89671,0.651,0.81482,0.68718,0.73696,0.40541,0.65232,5.14051,1.02521,0.70686,1.1736,0,0.000103844,0.000103844,0.000103844
62,14226.1,0.38609,2.98421,0.61603,0.42725,0.71721,1.65653,0.855,0.81234,0.89673,0.65127,0.81554,0.68687,0.73659,0.40571,0.65229,5.13995,1.02533,0.70676,1.17359,0,9.93901e-05,9.93901e-05,9.93901e-05
63,14456.1,0.38478,2.97786,0.61552,0.42621,0.71569,1.65683,0.85475,0.8125,0.89677,0.65128,0.81089,0.6886,0.73656,0.40595,0.65241,5.13904,1.0252,0.70661,1.17386,0,9.49865e-05,9.49865e-05,9.49865e-05
64,14683.6,0.38496,2.97763,0.61526,0.42651,0.71624,1.65734,0.85419,0.81251,0.89681,0.65161,0.80992,0.68829,0.73599,0.40604,0.65249,5.139,1.02519,0.70644,1.17397,0,9.06374e-05,9.06374e-05,9.06374e-05
65,14911.3,0.38478,2.96033,0.6134,0.42613,0.71628,1.65747,0.85451,0.81281,0.89687,0.65152,0.81034,0.68813,0.73622,0.40603,0.65237,5.13846,1.02556,0.70645,1.17383,0,8.6347e-05,8.6347e-05,8.6347e-05
66,15138.6,0.38519,2.97254,0.6148,0.42686,0.71609,1.65728,0.85442,0.81313,0.89672,0.65171,0.81023,0.68829,0.73615,0.40622,0.65246,5.1384,1.02572,0.70653,1.17406,0,8.21195e-05,8.21195e-05,8.21195e-05
67,15365.8,0.38425,2.97373,0.61478,0.42532,0.71485,1.65638,0.85553,0.81203,0.89667,0.65184,0.81095,0.68813,0.73614,0.40607,0.65255,5.13814,1.02561,0.70648,1.17427,0,7.79592e-05,7.79592e-05,7.79592e-05
68,15597.4,0.3846,2.97164,0.61403,0.42565,0.71512,1.65741,0.85577,0.81266,0.89691,0.65174,0.81117,0.68844,0.73648,0.40628,0.65259,5.13711,1.02561,0.70619,1.17427,0,7.38701e-05,7.38701e-05,7.38701e-05
69,15826.1,0.38504,2.96784,0.6147,0.42646,0.71642,1.65777,0.85636,0.81281,0.89703,0.65173,0.81115,0.68971,0.73681,0.40617,0.65262,5.13707,1.02546,0.70616,1.17437,0,6.98564e-05,6.98564e-05,6.98564e-05
70,16054.9,0.38496,2.97008,0.61411,0.42576,0.71571,1.65664,0.85591,0.8136,0.89708,0.65179,0.80529,0.6949,0.73643,0.40617,0.6527,5.1357,1.0256,0.70621,1.17441,0,6.59218e-05,6.59218e-05,6.59218e-05
71,16282.1,0.38502,2.96886,0.61371,0.42601,0.71549,1.65701,0.85319,0.81565,0.8971,0.65195,0.80595,0.69458,0.73675,0.40609,0.65273,5.13558,1.02563,0.7061,1.17459,0,6.20704e-05,6.20704e-05,6.20704e-05
72,16508.6,0.38507,2.96225,0.6151,0.42537,0.71523,1.65895,0.85333,0.81565,0.89718,0.65196,0.80521,0.69458,0.73608,0.40576,0.65275,5.13615,1.02554,0.70624,1.17454,0,5.83059e-05,5.83059e-05,5.83059e-05
73,16733.6,0.38421,2.9654,0.61379,0.42544,0.71513,1.65742,0.85348,0.81523,0.89726,0.65218,0.80682,0.69367,0.73638,0.40558,0.65285,5.1362,1.02561,0.70607,1.1747,0,5.4632e-05,5.4632e-05,5.4632e-05
74,16962.2,0.38463,2.9632,0.61405,0.42568,0.7148,1.65848,0.85378,0.81538,0.89725,0.65211,0.80629,0.69474,0.7362,0.406,0.65283,5.13632,1.02552,0.70587,1.17469,0,5.10524e-05,5.10524e-05,5.10524e-05
75,17198.3,0.38434,2.96063,0.6129,0.4256,0.71394,1.65784,0.85331,0.81533,0.89716,0.65183,0.80621,0.69506,0.73649,0.40604,0.65288,5.13426,1.02535,0.70581,1.17468,0,4.75706e-05,4.75706e-05,4.75706e-05
76,17428.5,0.38432,2.96289,0.61264,0.42493,0.71393,1.65635,0.85414,0.81502,0.89721,0.65182,0.80566,0.69458,0.73592,0.40584,0.65298,5.13412,1.02535,0.70563,1.17474,0,4.419e-05,4.419e-05,4.419e-05
77,17656.3,0.38394,2.94375,0.61289,0.42412,0.71426,1.65768,0.85392,0.81534,0.89731,0.65209,0.80578,0.69431,0.73599,0.40621,0.65302,5.13423,1.02532,0.70568,1.17478,0,4.09141e-05,4.09141e-05,4.09141e-05
78,17882.3,0.38342,2.95414,0.61328,0.42489,0.71403,1.65779,0.85426,0.81486,0.89725,0.65214,0.80466,0.69537,0.73562,0.40615,0.6531,5.13407,1.02519,0.70569,1.17478,0,3.77459e-05,3.77459e-05,3.77459e-05
79,18108.3,0.38439,2.9568,0.61395,0.42556,0.71443,1.65658,0.85358,0.81502,0.89738,0.65229,0.8054,0.69474,0.7358,0.40597,0.65313,5.13389,1.02512,0.70576,1.1749,0,3.46886e-05,3.46886e-05,3.46886e-05
80,18336.8,0.38387,2.95465,0.61249,0.42459,0.71425,1.65745,0.85382,0.8147,0.89731,0.6519,0.80482,0.69526,0.73525,0.40561,0.65309,5.13403,1.02512,0.70592,1.17487,0,3.17453e-05,3.17453e-05,3.17453e-05
81,18569.3,0.38405,2.95356,0.61277,0.4249,0.71548,1.65713,0.85521,0.81454,0.89741,0.6521,0.80427,0.69427,0.73505,0.4057,0.65311,5.13411,1.0251,0.70591,1.1749,0,2.89188e-05,2.89188e-05,2.89188e-05
82,18802.3,0.38349,2.95077,0.61201,0.42363,0.71384,1.65767,0.85567,0.8136,0.89728,0.65195,0.80452,0.69474,0.73593,0.40607,0.65305,5.13322,1.02507,0.70586,1.17482,0,2.6212e-05,2.6212e-05,2.6212e-05
83,19031.9,0.38393,2.95696,0.6128,0.42573,0.71474,1.65673,0.85556,0.81376,0.89735,0.65221,0.80285,0.69494,0.7357,0.40599,0.65303,5.13393,1.02504,0.70601,1.17482,0,2.36275e-05,2.36275e-05,2.36275e-05
84,19260.1,0.38348,2.95033,0.61098,0.4244,0.71451,1.65764,0.85654,0.81306,0.89739,0.65234,0.80419,0.69458,0.7356,0.40602,0.65307,5.13427,1.02505,0.70588,1.17494,0,2.11678e-05,2.11678e-05,2.11678e-05
85,19488.5,0.3837,2.9546,0.61268,0.42421,0.71471,1.65559,0.85734,0.81272,0.89759,0.65217,0.8039,0.69458,0.73539,0.40603,0.65302,5.1346,1.02505,0.70602,1.17494,0,1.88354e-05,1.88354e-05,1.88354e-05
86,19723.6,0.38309,2.94553,0.61214,0.42324,0.71459,1.65689,0.8572,0.81272,0.8975,0.65184,0.80345,0.69521,0.73642,0.40591,0.65396,5.13548,1.02504,0.70613,1.17605,0,1.66327e-05,1.66327e-05,1.66327e-05
87,19953.1,0.38374,2.94786,0.61272,0.42311,0.71459,1.65707,0.85921,0.81093,0.89756,0.6519,0.80331,0.69521,0.7359,0.40576,0.65405,5.13557,1.0249,0.70606,1.1762,0,1.45617e-05,1.45617e-05,1.45617e-05
88,20180.3,0.38365,2.94674,0.61275,0.42443,0.71405,1.65655,0.85879,0.81093,0.8976,0.65182,0.80399,0.69288,0.73557,0.40589,0.65412,5.13602,1.025,0.70609,1.17628,0,1.26245e-05,1.26245e-05,1.26245e-05
89,20407.3,0.38421,2.94993,0.61228,0.42402,0.71479,1.65619,0.8585,0.81093,0.8975,0.6516,0.80388,0.69177,0.73574,0.40574,0.65421,5.13547,1.02488,0.70608,1.17635,0,1.0823e-05,1.0823e-05,1.0823e-05
90,20634.5,0.38305,2.94378,0.61311,0.42298,0.71402,1.65644,0.85961,0.81045,0.89762,0.65185,0.80411,0.69145,0.73548,0.40606,0.65426,5.13599,1.02499,0.70624,1.17643,0,9.15902e-06,9.15902e-06,9.15902e-06
91,20864.5,0.3837,2.94862,0.61247,0.42353,0.71426,1.65603,0.85869,0.81124,0.89757,0.65197,0.80629,0.69065,0.73612,0.40585,0.65429,5.13628,1.02485,0.7065,1.1764,0,7.63418e-06,7.63418e-06,7.63418e-06
92,21095,0.38322,2.9521,0.61242,0.42253,0.71372,1.65557,0.85935,0.81088,0.89756,0.65175,0.80524,0.69128,0.73574,0.40566,0.65419,5.13723,1.02476,0.70648,1.17632,0,6.24999e-06,6.24999e-06,6.24999e-06
93,21323.6,0.38379,2.948,0.61221,0.42392,0.71387,1.65644,0.8594,0.81025,0.89765,0.65172,0.80509,0.69192,0.73649,0.40573,0.65433,5.13734,1.02463,0.70659,1.1765,0,5.00781e-06,5.00781e-06,5.00781e-06
94,21552,0.38268,2.94338,0.61174,0.42344,0.71322,1.65704,0.8589,0.80978,0.89765,0.65193,0.80506,0.69113,0.73639,0.40566,0.65432,5.13734,1.02471,0.70652,1.17649,0,3.90887e-06,3.90887e-06,3.90887e-06
95,21780.2,0.38318,2.94661,0.6128,0.42314,0.7134,1.65685,0.85914,0.80946,0.89757,0.65166,0.8067,0.69049,0.73608,0.40543,0.65434,5.13796,1.02465,0.70664,1.17653,0,2.95426e-06,2.95426e-06,2.95426e-06
96,22006.7,0.38315,2.94998,0.61181,0.42344,0.71362,1.65566,0.85799,0.81108,0.89758,0.65181,0.80447,0.69112,0.73568,0.40557,0.65446,5.13845,1.02463,0.70668,1.17665,0,2.1449e-06,2.1449e-06,2.1449e-06
97,22235.6,0.38338,2.94589,0.61149,0.42381,0.71393,1.65604,0.85851,0.81077,0.89767,0.65155,0.80442,0.69222,0.73606,0.40558,0.65451,5.13868,1.02464,0.70648,1.1767,0,1.48161e-06,1.48161e-06,1.48161e-06
98,22473.5,0.38366,2.94671,0.61199,0.42296,0.7145,1.65569,0.85878,0.80967,0.8976,0.65167,0.80583,0.69191,0.73643,0.4057,0.6546,5.1392,1.02482,0.70657,1.17666,0,9.6504e-07,9.6504e-07,9.6504e-07
99,22704.8,0.3834,2.94426,0.61095,0.42337,0.71387,1.65606,0.85888,0.80935,0.89758,0.65171,0.80874,0.68968,0.73602,0.40547,0.65467,5.13915,1.02468,0.70666,1.17674,0,5.95695e-07,5.95695e-07,5.95695e-07
100,22939.3,0.38364,2.94444,0.61236,0.4237,0.71389,1.65686,0.85938,0.80915,0.89765,0.65191,0.80916,0.68886,0.73554,0.40573,0.65472,5.13917,1.02462,0.70648,1.17678,0,3.73942e-07,3.73942e-07,3.73942e-07
